Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Note
"IG","Government Expenditure","728","South Sudan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","2.11","consolidated General Government"
"IG","Government Expenditure","728","South Sudan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","4.7","consolidated General Government"
"IG","Government Expenditure","728","South Sudan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","0.8","consolidated General Government"
"IG","Government Expenditure","728","South Sudan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","0.9","consolidated General Government"
"IG","Government Expenditure","728","South Sudan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","0.46","consolidated General Government"
"IG","Government Expenditure","728","South Sudan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","11.23","consolidated General Government"
"IG","Government Expenditure","728","South Sudan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","25.49","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","3998.17","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","4282.14","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","5456.9","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","6534.93","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","6987.76","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","7318.66","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","8788.22","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","10006.23","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","8224.01","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","7055.21","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","6746.32","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","5314.19","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","5356.11","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","4948.72","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","4531.65","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","3655.83","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","3938.07","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","4615.17","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","4810.38","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","4958.27","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","5131.91","consolidated General Government"
"IG","Government Expenditure","724","Spain","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","5176.06","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","156.64","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","152.32","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","159.78","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","168.81","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","234.24","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","334.78","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","339.76","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","547.01","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","574.82","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","609.79","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","677.05","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","601.71","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","516.16","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","795.63","consolidated General Government"
"IG","Government Expenditure","144","Sri Lanka","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","1072.55","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","423.27","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","525.93","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","648.5","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","639.14","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","876.88","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","818.08","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","776.18","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","961.45","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","823.51","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","910.02","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","982.21","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","928.12","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","975.6","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","915.64","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","660.95","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","682.79","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","691.44","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","835.2","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","757.95","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","647.43","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","883.8","consolidated General Government"
"IG","Government Expenditure","752","Sweden","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","943.92","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","2924.53","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","3182.35","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","3602.24","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","3829.19","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","3757.62","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","3716.6","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","3893.13","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","4156.13","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","4298.82","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","4436.84","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","5260.34","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","5031.82","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","5094.08","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","5209.5","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","4948.02","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","4785.17","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","4757.31","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","4875.53","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","4791.4","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","5133.87","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","5278.03","consolidated General Government"
"IG","Government Expenditure","756","Switzerland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","5058.32","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","3.99","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","6","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","7.43","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","11.36","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","12.17","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","13.46","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","22.35","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","27.63","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","21.43","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","21.14","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","65.14","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","49.68","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","52.01","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","54.9","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","17.26","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","14.19","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","19.22","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","15.64","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","16.38","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","61.29","consolidated General Government"
"IG","Government Expenditure","762","Tajikistan","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","95.5",""
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","1857.28","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","1879.36","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","3159","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","2999.82","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","2815.62","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","3121.5","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","1957.13","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","5661.78","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","5581.76","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","6157.88","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","6293.88","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","5610.89","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","6017.61","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","6425.03","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","7241.6","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","7496.09","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","7753.14","consolidated General Government"
"IG","Government Expenditure","764","Thailand","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","5033.85","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","28.74","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","32.8","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","14.07","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","15.11","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","21.34","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","26.03","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","40.68","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","30","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","13.4","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","130.51","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","71.78","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","14.78","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","14.07","consolidated General Government"
"IG","Government Expenditure","626","Timor-Leste","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","21.23","consolidated General Government"
"IG","Government Expenditure","768","Togo","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","93.18","consolidated General Government"
"IG","Government Expenditure","768","Togo","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","102.38","consolidated General Government"
"IG","Government Expenditure","768","Togo","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","100.94","consolidated General Government"
"IG","Government Expenditure","768","Togo","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","91.63","consolidated General Government"
"IG","Government Expenditure","768","Togo","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","96.06","consolidated General Government"
"IG","Government Expenditure","768","Togo","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","91.45","consolidated General Government"
"IG","Government Expenditure","788","Tunisia","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","576.23","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","8245.99","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","7590.07","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","8333.4","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","8993.01","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","9746.1","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","9642.46","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","9648.76","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","8742.91","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","9102.13","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","8729.99","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","7020.61","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","7235.92","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","7027.55","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","6216.62","consolidated General Government"
"IG","Government Expenditure","792","Türkiye","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","6875.12","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","0.5","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","1.03","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","0.8","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","0.86","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","0.87","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","0.98","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","1.11","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","0.93","consolidated General Government"
"IG","Government Expenditure","798","Tuvalu","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","1.04","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","194.73","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","567.31","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","739.94","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","1026.32","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","1363.25","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","1828.38","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","806.75","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","923.29","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","959.24","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","936.85","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","963.98","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","493.7","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","277.54","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","226.28","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","486.64","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","518.64","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","557.22","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","549.94","consolidated General Government"
